,calidad_juridica,calle,colonia,delito,edad,fecha_de_hechos,geo_x,geo_y,hora_de_hechos,llave_carpeta_de_investigación,llave_persona,municipio,sexo,stringasfactors,longitud,latitud,label
1100,VICTIMA Y DENUNCIANTE,LATERAL DE RIO CHURUBUSCO,ERMITA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,29,2018-02-23,485102.99076423,2140378.9527249,17:18,8073016,13746385,BENITO JUAREZ,Masculino,FALSE,-99.1418448884478,19.3573918692146,pgj
1101,VICTIMA Y DENUNCIANTE,ANILLO PERIFERICO,TORIELLO GUERRA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,25,2018-02-23,483639.87080179,2133496.5322397,17:30,8073049,13746443,TLALPAN,Femenino,FALSE,-99.1557173022125,19.2951817700684,pgj
1102,NA,SUR 157,GABRIEL RAMOS MILLÁN SECCIÓN BRAMADERO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-23,489975.56641513,2144403.8933164,21:30,8073156,NA,IZTACALCO,NA,FALSE,-99.0954709185896,19.393796704443,pgj
1103,NA,SAN JUAN DE ARAGON,FERROCARRILERA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-24,489765.41940558,2153849.3348347,00:40,8073193,NA,GUSTAVO A MADERO,NA,FALSE,-99.097523270056,19.4791563894143,pgj
1104,NA,CALZ. MEXICO TACUBA,TLAXPANA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,482568.66051211,2149939.5905683,01:55,8073223,NA,MIGUEL HIDALGO,NA,FALSE,-99.1660635994254,19.4437733825622,pgj
1105,VICTIMA Y DENUNCIANTE,AVENIDA 602 ESQUINA CON LA CALLE DEL PARQUE,SAN JUAN DE ARAGÓN V SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,50,2018-02-24,493041.20344334,2150377.6302839,01:15,8073232,13746905,GUSTAVO A MADERO,Masculino,FALSE,-99.0662962444184,19.4477959356163,pgj
1106,VICTIMA,EJE 6 Y ANDRES MOLINA ENRIQUEZ,REFORMA IZTACCIHUATL SUR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,35,2018-02-24,486676.41681663,2142497.7350872,03:30,8073234,13746906,IZTACALCO,Masculino,FALSE,-99.1268780377769,19.3765509985878,pgj
1107,VICTIMA,EJE 6 Y ANDRES MOLINA ENRIQUEZ,REFORMA IZTACCIHUATL SUR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,32,2018-02-24,486676.41681663,2142497.7350872,03:30,8073234,13746907,IZTACALCO,Masculino,FALSE,-99.1268780377769,19.3765509985878,pgj
1108,VICTIMA,EJE 6 Y ANDRES MOLINA ENRIQUEZ,REFORMA IZTACCIHUATL SUR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,35,2018-02-24,486676.41681663,2142497.7350872,03:30,8073234,13746908,IZTACALCO,Masculino,FALSE,-99.1268780377769,19.3765509985878,pgj
1109,CADAVER,CALZADA  ERMITA  IZTAPALAPA,SANTA CRUZ MEYEHUALCO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,NA,2018-02-24,495456.74834356,2138803.4714286,02:00,8073236,13746820,IZTAPALAPA,Masculino,FALSE,-99.0432557822905,19.3432038105567,pgj
1110,VICTIMA,AV. REVOLUCION Y MERCED GOMEZ,SAN JOSÉ INSURGENTES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,480159.7378118,2141300.0615937,04:45,8073243,13746837,BENITO JUAREZ,Masculino,FALSE,-99.1889224928877,19.365673448208,pgj
1111,NA,CALZADA GENERAL IGNACIO ZARAGOZA,LA VALENCIANA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-24,495851.63653432,2143732.8839319,04:45,8073248,NA,IZTAPALAPA,NA,FALSE,-99.0395068281118,19.3877533628677,pgj
1112,VICTIMA Y DENUNCIANTE,MIGUEL ANGEL DE QUEVEDO,BARRIO SANTA CATARINA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,51,2018-02-23,481891.89449582,2139090.7556274,21:45,8073252,13746857,COYOACAN,Masculino,FALSE,-99.1724076674219,19.3457236673767,pgj
1113,VICTIMA Y DENUNCIANTE,PASEO DE LA REFOMA,LOMAS DE BEZARES,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,43,2018-02-23,474824.70951514,2144484.6624823,07:00,8073272,13746913,MIGUEL HIDALGO,Femenino,FALSE,-99.2397653910524,19.394393622448,pgj
1114,VICTIMA,PERIFERICO SUR NUMERO 4091 COLONIA FUENTES DEL PEDREGAL,FUENTES DEL PEDREGAL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,23,2018-02-24,476194.08111753,2134669.5139947,06:00,8073273,13746914,TLALPAN,Masculino,FALSE,-99.2266012999998,19.3057081998338,pgj
1115,VICTIMA,ORIENTE 154,MOCTEZUMA 2A SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,22,2018-02-24,489375.70172793,2148420.1337293,07:10,8073302,13746955,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1012063719601,19.4300894481721,pgj
1116,VICTIMA Y DENUNCIANTE,CALLE YUCATAN,SANTA CRUZ (VILLA MILPA ALTA),LESIONES CULPOSAS POR TRANSITO VEHICULAR,19,2018-01-30,497835.77759268,2122845.9311311,10:30,8073474,13747251,MILPA ALTA,Femenino,FALSE,-99.0205872999999,19.1989927998344,pgj
1117,VICTIMA Y DENUNCIANTE,CALLE ESCOLTA,INDEPENDENCIA SAN RAMON,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,36,2018-02-23,476893.10636397,2137515.3186512,23:00,8073540,13747341,LA MAGDALENA CONTRERAS,Femenino,FALSE,-99.2199819346896,19.331434745728,pgj
1118,VICTIMA,CALLE ESCOLTA,INDEPENDENCIA SAN RAMON,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-23,476893.10636397,2137515.3186512,23:00,8073540,13747342,LA MAGDALENA CONTRERAS,Masculino,FALSE,-99.2199819346896,19.331434745728,pgj
1119,VICTIMA,JOAQUIN HERRERA,AMPLIACIÓN PENITENCIARIA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,37,2018-02-24,487320.23986018,2149346.849069,12:20,8073549,13747356,VENUSTIANO CARRANZA,Femenino,FALSE,-99.1207927301986,19.4384524241396,pgj
1120,NA,CARRETERA PICACHO-AJUSCO,SAN NICOLÁS 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,475218.92156425,2130324.6750896,11:45,8073557,NA,TLALPAN,NA,FALSE,-99.2358272672566,19.2664307065805,pgj
1121,VICTIMA Y DENUNCIANTE,PERIFERICO Y VIADUCTO TLALPAN,SAN LORENZO HUIPULCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-24,484265.13111717,2133541.6507146,12:00,8073588,13747444,TLALPAN,Masculino,FALSE,-99.1497663999999,19.2955944998337,pgj
1122,NA,17 DE MAYO,SAN BARTOLO ATEPEHUACAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,484972.51512141,2155076.9863934,12:40,8073623,NA,GUSTAVO A MADERO,NA,FALSE,-99.143203558848,19.4902205554191,pgj
1123,NA,RENATO LEDUC,TORIELLO GUERRA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-20,483999.92838929,2133762.4443456,21:30,8073644,NA,TLALPAN,NA,FALSE,-99.1522924712279,19.2975878042781,pgj
1124,VICTIMA Y DENUNCIANTE,COCONETLA,EL OCOTAL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,44,2018-02-24,472497.61189207,2133828.3007319,21:30,8073739,13747726,LA MAGDALENA CONTRERAS,Masculino,FALSE,-99.2617745189429,19.2980588367548,pgj
1125,NA,CALZADA DE TLALPAN,PORTALES SUR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,485019.95592584,2141175.0647304,19:40,8073766,NA,BENITO JUAREZ,NA,FALSE,-99.1426417759999,19.3645859568341,pgj
1126,VICTIMA,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),42,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13747813,MILPA ALTA,Masculino,FALSE,-98.9949367999999,19.1707290998346,pgj
1127,VICTIMA,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),52,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13747814,MILPA ALTA,Femenino,FALSE,-98.9949367999999,19.1707290998346,pgj
1128,VICTIMA,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),19,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13753415,MILPA ALTA,Masculino,FALSE,-98.9949367999999,19.1707290998346,pgj
1129,CADAVER,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),30,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13753432,MILPA ALTA,Masculino,FALSE,-98.9949367999999,19.1707290998346,pgj
1130,CADAVER,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),29,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13753433,MILPA ALTA,Femenino,FALSE,-98.9949367999999,19.1707290998346,pgj
1131,CADAVER,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),0,2018-02-24,500532.35540457,2119718.4322696,23:15,8073785,13753434,MILPA ALTA,Masculino,FALSE,-98.9949367999999,19.1707290998346,pgj
1132,VICTIMA,LEBRIJA,CERRO DE LA ESTRELLA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-24,491304.89236131,2136649.3004563,23:22,8073803,13747848,IZTAPALAPA,Femenino,FALSE,-99.0827752979768,19.3237221466697,pgj
1133,NA,MANUELA MEDINA,CULHUACÁN CTM SECCIÓN VII,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-25,488793.00168802,2135853.7783129,00:30,8073810,NA,COYOACAN,NA,FALSE,-99.1066831901733,19.3165203103459,pgj
1134,VICTIMA,RIO SAN JOAQUIN,FRANCISCO I MADERO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),50,2018-02-25,477740.22011617,2150692.1988496,01:00,8073817,13747890,MIGUEL HIDALGO,Masculino,FALSE,-99.2120714558138,19.450526910379,pgj
1135,FALLECIDO,RIO SAN JOAQUIN,FRANCISCO I MADERO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),0,2018-02-25,477740.22011617,2150692.1988496,01:00,8073817,13810939,MIGUEL HIDALGO,Masculino,FALSE,-99.2120714558138,19.450526910379,pgj
1136,VICTIMA,AV. PASEO DE LA REFORMA,GUERRERO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-25,484955.90078357,2149507.7423263,01:20,8073823,13747914,CUAUHTEMOC,NA,FALSE,-99.1433176467031,19.4398900636762,pgj
1137,VICTIMA Y DENUNCIANTE,LIRIO ACUATICO,BARRIO XALTOCAN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,53,2018-02-24,489292.76795098,2128710.7784232,21:30,8073843,13747964,XOCHIMILCO,Femenino,FALSE,-99.1018858199724,19.2519689375395,pgj
1138,VICTIMA,FRAY SERVANDO TERESA DE MIER,JARDÍN BALBUENA,LESIONES CULPOSAS POR TRANSITO VEHICULAR,47,2018-02-25,488271.18011836,2147590.1448093,04:20,8073851,13747978,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1117228309437,19.4225824617454,pgj
1139,NA,SAN VALENTIN,PEDREGAL DE SANTA URSULA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-24,482907.69718514,2135015.5352536,21:30,8073854,NA,COYOACAN,NA,FALSE,-99.1626997524002,19.3089034604734,pgj
1140,VICTIMA Y DENUNCIANTE,DOCTOR BARRAGAN,NARVARTE,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-25,484455.35824021,2143796.2185899,00:00,8073859,13748005,BENITO JUAREZ,Masculino,FALSE,-99.1480393252254,19.3882697802732,pgj
1141,FALLECIDO,FRANCISCO DEL PASO Y TRONCOSO Y RIO FRIO,PUEBLO DE LA MAGDALENA MIXIUHCA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,42,2018-02-25,488072.69828798,2145925.16708,07:52,8073887,13749245,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1136030132716,19.4075344534542,pgj
1142,CADAVER,FRANCISCO DEL PASO Y TRONCOSO Y RIO FRIO,PUEBLO DE LA MAGDALENA MIXIUHCA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,0,2018-02-25,488072.69828798,2145925.16708,07:52,8073887,13753646,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1136030132716,19.4075344534542,pgj
1143,VICTIMA,FRANCISCO DEL PASO Y TRONCOSO Y RIO FRIO,PUEBLO DE LA MAGDALENA MIXIUHCA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,48,2018-02-25,488072.69828798,2145925.16708,07:52,8073887,14020479,VENUSTIANO CARRANZA,Femenino,FALSE,-99.1136030132716,19.4075344534542,pgj
1144,FALLECIDO,CALZADA  IGACIO ZARAGOZA,EL PARAÍSO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),28,2018-02-25,497152.3128407,2142858.3989703,07:30,8073889,13748122,IZTAPALAPA,Masculino,FALSE,-99.027118565236,19.3798526424593,pgj
1145,CADAVER,CALZADA  IGACIO ZARAGOZA,EL PARAÍSO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),28,2018-02-25,497152.3128407,2142858.3989703,07:30,8073889,13753168,IZTAPALAPA,Masculino,FALSE,-99.027118565236,19.3798526424593,pgj
1146,VICTIMA Y DENUNCIANTE,ORIENTE 100 A,GABRIEL RAMOS MILLÁN SECCIÓN TLACOTAL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,63,2018-02-24,488825.2120171,2144568.5498592,21:30,8073895,13748131,IZTACALCO,Masculino,FALSE,-99.1064276427725,19.3952786697795,pgj
1147,NA,CARRETERA PICACHO AJUSCO,JARDINES DEL AJUSCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-25,477175.11333868,2132254.6667564,09:20,8073952,NA,TLALPAN,NA,FALSE,-99.2172344064351,19.2838957797551,pgj
1148,VICTIMA Y DENUNCIANTE,AHUANUSCO,PEDREGAL DE SANTO DOMINGO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,66,2018-02-25,482240.95787864,2136457.8799428,09:30,8073959,13748238,COYOACAN,Masculino,FALSE,-99.1690597502048,19.3219326464629,pgj
1149,VICTIMA Y DENUNCIANTE,JOSE TORIBIO MEDINA,ALGARIN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,69,2018-02-23,485234.04149254,2145659.2969338,09:00,8073984,13748285,CUAUHTEMOC,Masculino,FALSE,-99.1406380197497,19.4051128033525,pgj
1150,VICTIMA,AVENIDA AQUILES SERDAN,EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,26,2018-02-25,478178.96184975,2156825.4734218,12:45,8074047,13748409,AZCAPOTZALCO,Femenino,FALSE,-99.207962254491,19.5059590983586,pgj
1151,VICTIMA,AVENIDA AQUILES SERDAN,EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,29,2018-02-25,478178.96184975,2156825.4734218,12:45,8074047,13748410,AZCAPOTZALCO,Masculino,FALSE,-99.207962254491,19.5059590983586,pgj
1152,VICTIMA,AVENIDA AQUILES SERDAN,EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,20,2018-02-25,478178.96184975,2156825.4734218,12:45,8074047,13748411,AZCAPOTZALCO,Femenino,FALSE,-99.207962254491,19.5059590983586,pgj
1153,VICTIMA,AVENIDA CUITLAHUAC,OBRERO POPULAR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,12,2018-02-25,481526.99565244,2152611.3903293,10:40,8074053,13748428,AZCAPOTZALCO,Masculino,FALSE,-99.1760132662085,19.4679096005788,pgj
1154,NA,EJE CENTRAL LAZARO CARDENAS,DOCTORES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-22,484922.24680246,2147057.4911229,06:30,8074058,NA,CUAUHTEMOC,NA,FALSE,-99.1436187880685,19.4177463145777,pgj
1155,VICTIMA,SAN RAUL,PEDREGAL DE SANTA URSULA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,17,2018-02-25,484191.44237513,2135481.1084094,14:20,8074094,13748618,COYOACAN,Femenino,FALSE,-99.1504838047817,19.3131214919702,pgj
1156,VICTIMA,SAN RAUL,PEDREGAL DE SANTA URSULA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,39,2018-02-25,484191.44237513,2135481.1084094,14:20,8074094,13748620,COYOACAN,Masculino,FALSE,-99.1504838047817,19.3131214919702,pgj
1157,VICTIMA,CANOA,PROGRESO TIZAPAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-25,478713.75108468,2137846.6390843,14:15,8074142,13748583,ALVARO OBREGON,Masculino,FALSE,-99.2026528349998,19.3344490768336,pgj
1158,VICTIMA Y DENUNCIANTE,FERNANDO AMILPA,C.T.M. EL RISCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,48,2018-02-25,489775.84417866,2157052.1757135,17:00,8074231,13749108,GUSTAVO A MADERO,Masculino,FALSE,-99.0974412547752,19.5081011107817,pgj
1159,VICTIMA Y DENUNCIANTE,AGIABAMPO,JARDÍN BALBUENA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,30,2018-02-25,488045.97974995,2146385.9655413,09:30,8074243,13748789,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1138603952534,19.4116986517978,pgj
1160,VICTIMA Y DENUNCIANTE,1a. CDA. DE JAVIER ROJO GOMEZ,AGRÍCOLA ORIENTAL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,52,2018-02-23,492589.98179978,2145558.9848363,15:00,8074267,13748848,IZTACALCO,Femenino,FALSE,-99.0705762098321,19.4042469653142,pgj
1161,VICTIMA Y DENUNCIANTE,MANUEL PAYNO,OBRERA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,52,2018-02-25,485390.13890287,2146637.4331874,17:58,8074268,13748850,CUAUHTEMOC,Masculino,FALSE,-99.1391587963515,19.4139536152565,pgj
1162,VICTIMA,SEBASTIAN DEL PIOMBO,SANTA MARIA NONOALCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-25,480145.49433344,2143153.9454377,19:30,8074285,13749125,BENITO JUAREZ,Masculino,FALSE,-99.1890774465346,19.382427353203,pgj
1163,CADAVER,AQUILES SERDAN,TIERRA NUEVA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),84,2018-02-24,478740.65710445,2156145.4404189,14:30,8074303,13748914,AZCAPOTZALCO,Masculino,FALSE,-99.2026014732258,19.4998196226198,pgj
1164,VICTIMA,CLAVE,VALLEJO,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),23,2018-02-25,485583.66300882,2152458.6940882,22:00,8074307,13748923,GUSTAVO A MADERO,Masculino,FALSE,-99.1373597267303,19.4665630678016,pgj
1165,LESIONADO,CALZ. IGNACIO ZARAGOZA,4 ÁRBOLES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,35,2018-02-26,491142.90144514,2146576.8453835,03:35,8074393,13754850,VENUSTIANO CARRANZA,Masculino,FALSE,-99.0843635606557,19.4134397749337,pgj
1166,LESIONADO,CALZ. IGNACIO ZARAGOZA,4 ÁRBOLES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,0,2018-02-26,491142.90144514,2146576.8453835,03:35,8074393,13923974,VENUSTIANO CARRANZA,Masculino,FALSE,-99.0843635606557,19.4134397749337,pgj
1167,NA,AVENIDA TLAHUAC,LOMAS DE SAN LORENZO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-26,492544.67203809,2135653.7983312,05:10,8074402,NA,IZTAPALAPA,NA,FALSE,-99.0709690225067,19.3147304049147,pgj
1168,VICTIMA Y DENUNCIANTE,FARYSERVANDO TERESA DE MIER,MERCED BALBUENA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,41,2018-02-26,487022.20966741,2147584.6162622,07:50,8074444,13749300,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1236198370201,19.4225247903588,pgj
1169,LESIONADO,PROLONGACION DIVISION DEL NORTE,POTRERO DE SAN BERNARDINO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,45,2018-02-26,487713.04929464,2130552.0137183,08:30,8074461,13754869,XOCHIMILCO,Masculino,FALSE,-99.1169295757019,19.2685999502781,pgj
1170,LESIONADO,PROLONGACION DIVISION DEL NORTE,POTRERO DE SAN BERNARDINO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,32,2018-02-26,487713.04929464,2130552.0137183,08:30,8074461,13754870,XOCHIMILCO,Masculino,FALSE,-99.1169295757019,19.2685999502781,pgj
1171,VICTIMA Y DENUNCIANTE,LINALOE,SANTA MARIA INSURGENTES,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,43,2018-02-26,484748.18905665,2152099.4120249,08:30,8074636,13750128,CUAUHTEMOC,Masculino,FALSE,-99.1453172611092,19.4633099574667,pgj
1172,VICTIMA Y DENUNCIANTE,SAN RICARDO,PEDREGAL DE SANTA URSULA,LESIONES CULPOSAS POR TRANSITO VEHICULAR,39,2018-02-25,483471.99382385,2135107.74781,13:45,8074652,13749753,COYOACAN,Masculino,FALSE,-99.1573290869999,19.3097415268336,pgj
1173,VICTIMA,SAN RICARDO,PEDREGAL DE SANTA URSULA,LESIONES CULPOSAS POR TRANSITO VEHICULAR,NA,2018-02-25,483471.99382385,2135107.74781,13:45,8074652,13749755,COYOACAN,Femenino,FALSE,-99.1573290869999,19.3097415268336,pgj
1174,VICTIMA Y DENUNCIANTE,LAZARO CARDENAS,EX-HIPÓDROMO DE PERALVILLO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,25,2018-02-26,485525.58474097,2151353.9946147,12:55,8074726,13749897,CUAUHTEMOC,Femenino,FALSE,-99.137904658107,19.4565792525578,pgj
1175,VICTIMA,AV. TEZOZOMOC,TEZOZOMOC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-26,479417.69807346,2154669.3699795,08:20,8074738,13749920,AZCAPOTZALCO,Femenino,FALSE,-99.1961332348964,19.4864872654127,pgj
1176,VICTIMA Y DENUNCIANTE,LIRIO,CALTONGO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,43,2018-02-25,491231.28723962,2129439.5743498,12:45,8074741,13749925,XOCHIMILCO,Femenino,FALSE,-99.0834429776559,19.2585647187456,pgj
1177,NA,AV. CENTENARIO,SANTIAGO ATZACOALCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-26,489997.16657601,2156089.9201473,17:30,8074983,NA,GUSTAVO A MADERO,NA,FALSE,-99.0953268510364,19.4994061613003,pgj
1178,VICTIMA,AQUILES SERDAN,EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-02-26,478412.46995267,2156580.4334505,17:40,8075031,13750553,AZCAPOTZALCO,Masculino,FALSE,-99.2057340501497,19.5037471843362,pgj
1179,VICTIMA,AQUILES SERDAN,EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,57,2018-02-26,478412.46995267,2156580.4334505,17:40,8075031,13750746,AZCAPOTZALCO,Masculino,FALSE,-99.2057340501497,19.5037471843362,pgj
1180,VICTIMA Y DENUNCIANTE,AV. CUITLAHUAC,CLAVERÍA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,30,2018-02-23,481387.53254024,2152315.5604148,20:30,8075055,13750592,AZCAPOTZALCO,Masculino,FALSE,-99.1773391773096,19.4652348364334,pgj
1181,NA,HOMBRES  ILUSTRES,SANTA CECILIA TEPETLAPA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-24,489854.0424684,2124666.8066579,23:00,8075124,NA,XOCHIMILCO,NA,FALSE,-99.0965236022061,19.21542466644,pgj
1182,NA,PASEO DE LAS PALMAS,LOMAS DE CHAPULTEPEC I SECCIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-02-26,476531.07051679,2147502.1154534,18:15,8075141,NA,MIGUEL HIDALGO,NA,FALSE,-99.223551639294,19.4216836961707,pgj
1183,VICTIMA,SAN FRANCISCO,INSURGENTES SAN BORJA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,27,2018-02-26,481837.98234641,2143544.627342,20:29,8075145,13750772,BENITO JUAREZ,Masculino,FALSE,-99.1729634132709,19.3859740870681,pgj
